3.028288747109657009e-01
3.388715206528847279e-01
3.751279057930553829e-01
3.726692783113285112e-01
3.780115511252550298e-01
4.051545245344077006e-01
4.124165337148463784e-01
4.031447186291214346e-01
4.059511901872457362e-01
4.504846504492622805e-01
4.287095419825153186e-01
4.192231527852883777e-01
4.434201972182253981e-01
4.567050490484301783e-01
5.021972377244237062e-01
3.457324022539734476e-01
3.466280612694691565e-01
3.505114543040362962e-01
3.574491734341349591e-01
3.551168682114138608e-01
3.517270822139686448e-01
3.528668127194881654e-01
3.539204959516475402e-01
3.523573148163822721e-01
3.513680311106928134e-01
3.514158453001903770e-01
3.511491913297897782e-01
3.509398428535677184e-01
3.507392302494269365e-01
3.505519037451918507e-01
3.501614638350971087e-01
3.498826410681085686e-01
3.501433966237741946e-01
3.502969211797258287e-01
3.505827332095976523e-01
