time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7,Axis 8
0.759,-7.81304838101627,-10.779826614332562,-6.904091248934103,-1.5008777212870408,12.309956595519791,31.758817869243845,18.40813039520913,-0.9815192435112299
0.76,-7.758890493702693,-10.812125364729544,-6.957115468315461,-1.579060452903033,12.196099570925641,31.764099937028767,18.533707554224254,-0.7696672459938546
0.761,-7.704612942572069,-10.843742026438608,-7.009757803587239,-1.6568083922945642,12.081747866148383,31.7681438254873,18.658550694591916,-0.5582034422375035
0.762,-7.650227778906179,-10.874688830706354,-7.062015859272835,-1.7341080807781317,11.966897925295722,31.770965745008752,18.78264603178401,-0.34710926330408526
0.763,-7.5957470539868,-10.904978008779386,-7.113887239895645,-1.8109460596702318,11.851546192475373,31.772581905982427,18.90597978127242,-0.13636614025550967
0.764,-7.541182819095714,-10.934621791904304,-7.165369549979069,-1.8873088702873624,11.735689111795045,31.77300851879764,19.02853815852903,0.07404449584631638
0.765,-7.486547125514699,-10.96363241132771,-7.2164603940465035,-1.9631830539460202,11.619323127362449,31.77226179384369,19.150307379025737,0.2841412139394832
0.766,-7.431852024525535,-10.992022098296202,-7.26715737662135,-2.0385551519627017,11.502444683285297,31.770357941509886,19.27127365823442,0.49394258296208204
0.767,-7.37710956741,-11.019803084056383,-7.317458102227004,-2.1134117056539043,11.385050223671302,31.767313172185542,19.391423211626968,0.7034671718522042
0.768,-7.322331805449874,-11.046987599854853,-7.367360175386865,-2.1877392563361258,11.26713619262817,31.76314369625996,19.51074225467527,0.912733549547941
0.769,-7.267530789926937,-11.073587876938216,-7.41686120062433,-2.2615243453258618,11.148699034263618,31.75786572412245,19.629217002851213,1.1217602849873833
0.77,-7.212718572122968,-11.099616146553071,-7.465958782462798,-2.3347535139396105,11.02973519268535,31.75149546616232,19.746833671626682,1.3305659471086226
0.771,-7.157907203319746,-11.125084639946023,-7.514650525425669,-2.407413303493868,10.910241112001083,31.744049132768872,19.86357847647357,1.5391691048497504
0.772,-7.10310873479905,-11.150005588363667,-7.56293403403634,-2.4794902553051323,10.790213236318525,31.735542934331423,19.97943763286376,1.7475883271488566
0.773,-7.04833521784266,-11.174391223052607,-7.610806912818207,-2.5509709106899,10.669648009745385,31.725993081239274,20.09439735626914,1.9558421829440351
0.774,-6.9935987037323555,-11.198253775259444,-7.658266766294671,-2.6218418109646673,10.548541876389383,31.71541578388173,20.208443862161598,2.1639492411733747
0.775,-6.938911243749915,-11.221605476230778,-7.705311198989128,-2.6920894974459326,10.42689128035822,31.703827252648107,20.321563366013024,2.3719280707749677
0.776,-6.884284889177118,-11.244458557213212,-7.751937815424981,-2.7617005114501922,10.30469266575961,31.69124369792771,20.433742083295297,2.5797972406869034
0.777,-6.829731691295745,-11.266825249453348,-7.7981442201256215,-2.8306613942939434,10.181942476701266,31.677681330109838,20.544966229480316,2.787575319847276
0.778,-6.7752637013875745,-11.288717784197784,-7.843928017614452,-2.898958687293683,10.058637157290898,31.663156359583812,20.65522202003996,2.995280877194176
0.779,-6.7208929707343845,-11.310148392693124,-7.88928681241487,-2.9665789317659077,9.934773151636218,31.64768499673893,20.764495670446113,3.202932481665694
0.78,-6.666631550617957,-11.331129306185966,-7.9342182090502735,-3.0335086690271154,9.810346903844932,31.631283451964503,20.87277339617068,3.4105487021999212
0.781,-6.61249149232007,-11.351672755922912,-7.978719812044062,-3.0997344403938025,9.685354858024759,31.613967935649836,20.98004141268553,3.618148107734949
0.782,-6.558484847122503,-11.371790973150567,-8.022789225919633,-3.165242787182466,9.559793458283403,31.59575465818424,21.08628593546256,3.825749267208869
0.783,-6.504623666307034,-11.391496189115529,-8.066424055200383,-3.2300202507096034,9.433659148728582,31.576659829957023,21.19149317997365,4.033370749559772
0.784,-6.450920001155445,-11.410800635064396,-8.10962190440971,-3.2940533722917107,9.306948373468,31.556699661357488,21.295649361690693,4.241031123725749
0.785,-6.397385902949512,-11.429716542243778,-8.152380378071015,-3.357328693245287,9.179657576609369,31.535890362774946,21.398740696085575,4.4487489586448925
0.786,-6.344033422971018,-11.448256141900265,-8.194697080707698,-3.4198327548868264,9.051783202260404,31.514248144598707,21.500753398630188,4.6565428232552915
0.787,-6.29087461250174,-11.466431665280467,-8.236569616843152,-3.4815520985328283,8.923321694528816,31.49178921721807,21.601673684796413,4.864431286495039
0.788,-6.237921522823457,-11.48425534363098,-8.277995591000776,-3.5424732654997886,8.794269497522311,31.468529791022352,21.701487770056143,5.072432917302226
0.789,-6.185186205217949,-11.501739408198409,-8.318972607703971,-3.6025827971042053,8.664623055348603,31.444486076400857,21.800181869881257,5.2805662846149435
0.79,-6.132680120463588,-11.518895761696902,-8.35949852561656,-3.661868277616947,8.534379558694825,31.41967345437873,21.897742571583294,5.4888481438761065
0.791,-6.080402689564741,-11.535729608392469,-8.399576385071462,-3.7203385561055873,8.403551420255951,31.394090396075434,21.994164043912363,5.697258275175497
0.792,-6.028342092702887,-11.552239898607386,-8.439214064218707,-3.7780223353171345,8.272165264612832,31.367719584834376,22.08944753395808,5.905741936908732
0.793,-5.976486079582523,-11.568425343163772,-8.478419626476693,-3.834949078312336,8.140248260602723,31.340543099392526,22.18359455988119,6.114243065433449
0.794,-5.92482239990814,-11.584284652883749,-8.517201135263821,-3.8911482481519406,8.007827577062873,31.312543018486842,22.27660663984241,6.322705597107279
0.795,-5.873338803384236,-11.599816538589433,-8.555566653998486,-3.946649307896694,7.8749303828305335,31.283701420854282,22.36848529200248,6.531073468287862
0.796,-5.822023039715303,-11.615019711102946,-8.593524246099086,-4.001481720607343,7.741583846742961,31.254000385231805,22.45923203452212,6.73929061533283
0.797,-5.770862858605834,-11.629892881246406,-8.63108197498402,-4.0556749493446365,7.607815137637406,31.22342199035637,22.548848385562074,6.947300974599819
0.798,-5.719846009760327,-11.644434759841932,-8.66824790407169,-4.10925845716932,7.473651424351118,31.191948314964943,22.637335863283067,7.155048482446466
0.799,-5.668960242883273,-11.658644057711644,-8.705030096780485,-4.16226170714214,7.339119875721353,31.159561437794476,22.724695985845827,7.362477075230404
0.8,-5.618193307679168,-11.672519485677661,-8.74143661652881,-4.2147141623238475,7.204247660585362,31.126243437581934,22.810930271411095,7.569530689309269
0.801,-5.567532953852508,-11.686059754562104,-8.777475526735065,-4.266645285775185,7.069061947780394,31.09197639306427,22.896040238139587,7.7761532610406965
0.802,-5.516966931107784,-11.69926357518709,-8.813154890817643,-4.318084540556903,6.9335899061437045,31.05674238297845,22.980027404192043,7.982288726782323
0.803,-5.466482989149493,-11.712129658374739,-8.848482772194945,-4.369061389729748,6.797858704512546,31.020523486061432,23.062893287729192,8.187881022891778
0.804,-5.416068877682127,-11.724656714947171,-8.883467234285366,-4.419605296354465,6.66189551172417,30.98330178105017,23.144639406911768,8.392874085726705
0.805,-5.3657123464101835,-11.736843455726506,-8.918116340507309,-4.469745723491804,6.525727496615827,30.945059346681635,23.225267279900493,8.597211851644735
0.806,-5.3154011450381535,-11.748688591534862,-8.952438154279172,-4.519512134202511,6.389381828024772,30.905778261692774,23.30477842485611,8.800838257003502
0.807,-5.265123023270533,-11.760190833194358,-8.986440739019345,-4.568933991547333,6.2528856747882555,30.865440604820556,23.383174359939336,9.003697238160644
0.808,-5.214865730811818,-11.771348891527115,-9.020132158146236,-4.618040758587018,6.116266205743528,30.824028454801937,23.460456603310913,9.205732731473796
0.809,-5.164617017366499,-11.78216147735525,-9.053520475078237,-4.666861898382312,5.979550589727845,30.781523890373876,23.536626673131565,9.40688867330059
0.81,-5.114364632639073,-11.792627301500884,-9.08661375323375,-4.7154268739939615,5.842765995578459,30.737908990273333,23.611686087562028,9.607108999998664
0.811,-5.064096326334034,-11.80274507478614,-9.119420056031172,-4.763765148482715,5.705939592132618,30.69316583323727,23.685636364763024,9.806337647925654
0.812,-5.013799848155876,-11.81251350803313,-9.151947446888899,-4.811906184909321,5.5690985482275766,30.647276498002636,23.758479022895298,10.004518553439192
0.8130000000000001,-4.963462947809095,-11.821931312063978,-9.184203989225333,-4.859879446334525,5.432270032700588,30.600223063306405,23.830215580119567,10.201595652896918
0.8140000000000001,-4.913073374998182,-11.830997197700801,-9.216197746458867,-4.907714395819074,5.295481214388903,30.551987607885536,23.900847554596574,10.397512882656464
0.8150000000000001,-4.862618879427634,-11.83970987576572,-9.247936782007903,-4.955440496423716,5.158759262129774,30.502552210476974,23.970376464487035,10.592214179075466
0.8160000000000001,-4.812087210801946,-11.848068057080855,-9.279429159290837,-5.003087211209197,5.022131344760455,30.45189894981769,24.038803827951693,10.785643478511558
0.8170000000000001,-4.761466118825608,-11.856070452468323,-9.31068294172607,-5.050684003236266,4.885624631118195,30.400009904644644,24.106131163151275,10.977744717322377
0.8180000000000001,-4.71074335320312,-11.863715772750247,-9.341706192732,-5.0982603355656675,4.749266290040247,30.34686715369479,24.172359988246516,11.168461831865557
0.8190000000000001,-4.6599066636389725,-11.87100272874874,-9.37250697572702,-5.145845671258153,4.613083490363865,30.29245277570509,24.237491821398134,11.357738758498735
0.8200000000000001,-4.608943799837662,-11.877930031285928,-9.403093354129537,-5.1934694733744635,4.4771034009263,30.236748849412507,24.301528180766873,11.545519433579544
0.8210000000000001,-4.557842511503681,-11.88449639118393,-9.43347339135794,-5.24116120497535,4.341353190564805,30.179737453553997,24.364470584513455,11.73174779346562
0.8220000000000001,-4.506590548341526,-11.890700519264861,-9.463655150830633,-5.288950329121562,4.205860028116629,30.121400666866517,24.42632055079862,11.9163677745146
0.8230000000000001,-4.45517566005569,-11.896541126350842,-9.493646695966012,-5.336866308873843,4.07065108241903,30.061720568087036,24.48707959778309,12.099323313084117
0.8240000000000001,-4.403585596350666,-11.902016923263993,-9.523456090182474,-5.38493860729294,3.935753522309255,30.0006792359525,24.546749243627602,12.280558345531807
0.8250000000000001,-4.351808106930951,-11.907126620826432,-9.553091396898422,-5.433196687439602,3.801194516624558,29.938258749199882,24.605331006492882,12.460016808215306
0.8260000000000001,-4.299830941501039,-11.911868929860281,-9.582560679532248,-5.4816700123745745,3.6670012342021914,29.87444118656613,24.662826404539665,12.637642637492249
0.8270000000000001,-4.247641849765422,-11.916242561187657,-9.611872001502354,-5.530388045158606,3.5332008438794067,29.809208626788216,24.719236955928675,12.813379769720267
0.8280000000000001,-4.195228581428596,-11.920246225630683,-9.641033426227136,-5.579380248852444,3.3998205144934572,29.742543148603087,24.774564178820647,12.987172141257004
0.8290000000000001,-4.142578886195056,-11.923878634011471,-9.670053017124994,-5.628676086516836,3.266887414881595,29.67442683074771,24.82880959137632,13.158963688460087
0.8300000000000001,-4.089680513769297,-11.927138497152148,-9.698938837614326,-5.678305021212526,3.1344287138810705,29.60484175195904,24.881974711756413,13.328698347687158
0.8310000000000001,-4.036521213855811,-11.93002452587483,-9.727698951113531,-5.728296516000264,3.002471580329138,29.533769990974044,24.93406105812166,13.496320055295845
0.8320000000000001,-3.983088736159093,-11.932535431001636,-9.756341421041004,-5.778680033940797,2.871043183063048,29.461193626529674,24.98507014863279,13.66177274764379
0.833,-3.929370830383644,-11.934669923354685,-9.784874310815143,-5.829485038094866,2.7401706909200683,29.3870947373629,25.035003501450532,13.825000361088605
0.834,-3.8753552462339473,-11.936426713756097,-9.813305683854349,-5.88074099152323,2.609881272737422,29.31145540221067,25.08386263473563,13.985946831987967
0.835,-3.8210297334145014,-11.937804513027995,-9.841643603577023,-5.932477357286629,2.480202097352375,29.23425769980994,25.131649066648805,14.144556096699484
0.836,-3.766382041629801,-11.938802031992493,-9.869896133401555,-5.984723598445812,2.3511603336021807,29.155483708897684,25.178364315350787,14.300772091580802
