14.077,9.4642,11.466,11.423,5.0874,4.3867,18.999,5.7806
13.915,9.6212,9.5015,11.638,5.0585,4.5345,18.689,4.817
13.826,9.7794,8.1012,12,5.1849,4.7039,18.243,4.3835
13.934,9.891,7.4255,12.348,5.3465,4.8057,17.432,4.5062
14.35,9.9287,7.4314,12.463,5.4955,4.8343,16.257,4.9435
15.11,9.8964,8.1044,12.368,5.6868,4.9215,14.89,5.5809
16.235,9.7908,9.2801,12.138,5.9537,5.1883,13.769,6.3542
17.654,9.5154,10.647,11.684,6.2893,5.6137,13.046,7.0636
19.155,8.9806,11.978,11.692,6.6343,6.2187,12.577,7.5296
20.573,8.3458,13.06,12.506,6.8778,6.9032,12.311,7.798
21.717,7.9596,14.04,14.084,7.0207,7.4964,12.207,8.1275
22.302,8.1619,15.14,16.216,7.2419,7.9253,12.278,8.7895
22.113,9.0263,16.342,18.307,7.7526,8.2775,12.438,9.7956
21.141,10.17,17.288,19.628,8.674,8.7197,12.487,10.83
19.392,11.1,17.859,19.748,10.003,9.4312,12.484,11.665
16.866,11.535,18.126,18.714,11.693,10.425,12.633,12.396
13.843,11.383,17.989,17.063,13.732,11.436,13.178,13.201
10.862,10.708,17.532,15.181,16.087,12.142,14.299,14.02
8.2892,9.7147,17.03,13.131,18.608,12.474,16.096,14.817
6.4712,8.7557,16.562,11.006,21.019,12.594,18.476,15.574
5.6971,8.0364,16.071,9.0533,22.964,12.516,21.069,16.177
5.8384,7.5119,15.541,7.7432,24.171,12.214,23.145,16.713
6.5029,7.1159,14.887,7.465,24.458,11.66,23.876,17.086
7.244,6.9461,14.539,8.1323,23.68,10.754,22.98,16.858
7.7105,6.9921,14.633,9.1169,21.803,9.6866,20.803,15.997
7.85,7.1558,14.913,9.8642,19.022,8.9365,18.037,14.802
7.8365,7.3871,15.123,10.279,15.737,8.5275,15.825,13.241
7.846,7.5799,15.13,10.453,12.432,8.391,14.842,11.408
7.9287,7.6907,15.037,10.454,9.7254,8.4654,15.177,9.2885
7.8694,7.7717,14.947,10.281,8.2773,8.5731,16.337,7.0858
7.5667,7.8415,14.865,9.9507,8.1411,8.6223,17.585,6.3003
7.0962,7.9136,14.762,9.5358,8.7067,8.4581,18.093,7.5513
6.6364,8.0398,14.688,9.0886,9.1811,7.7604,17.406,9.2726
6.3274,8.2268,14.751,8.5845,9.2013,6.73,15.781,10.601
6.2076,8.408,14.893,8.0459,8.8402,5.7314,13.524,11.364
6.2721,8.5388,15.065,7.5914,8.4028,5.0917,11.461,11.655
6.6557,8.6694,15.339,7.3435,8.2895,5.3308,11.297,11.774
