2.682,0.26798,0.57643,0.68029,0.57695,0.49909,0.57543,0.82112,1.097,1.2957,1.4357,1.3804,1.0369,0.66246,0.48217,0.46193,0.43966,0.56688,0.75406,0.9528,1.132,1.2946,1.4225,1.3438,1.0756,0.83829,0.7431,0.75245,0.82024,0.91917,1.0292,1.0787,1.1049,0.95902,1.2398
2.8299,0.25441,0.55599,0.68379,0.58125,0.49836,0.56557,0.81227,1.0751,1.2522,1.4002,1.3986,1.0795,0.71978,0.5167,0.43598,0.40088,0.52759,0.7254,0.95911,1.1602,1.301,1.3758,1.2879,1.0701,0.86372,0.77096,0.76434,0.81389,0.89721,1.0394,1.0776,1.0942,0.95525,1.2747
2.9795,0.23964,0.536,0.6846,0.57874,0.49328,0.55417,0.80377,1.0576,1.2164,1.3671,1.41,1.1169,0.78627,0.57181,0.42875,0.3723,0.4924,0.6989,0.95433,1.193,1.3221,1.3486,1.2433,1.0415,0.8764,0.78519,0.76718,0.79735,0.86492,1.0128,1.0759,1.0442,0.95691,1.3025
3.1301,0.22637,0.52023,0.68673,0.57454,0.48696,0.54131,0.79414,1.0424,1.1865,1.3358,1.4146,1.1491,0.85782,0.64602,0.44772,0.3604,0.46438,0.70001,0.98519,1.2321,1.3591,1.3467,1.2193,1.0196,0.87612,0.78173,0.75607,0.77185,0.82687,0.9556,1.0442,1.0395,0.96437,1.3222
3.2781,0.21768,0.50934,0.68852,0.57002,0.4798,0.52763,0.78346,1.0269,1.1587,1.3048,1.4133,1.1784,0.93229,0.73289,0.49157,0.3684,0.44841,0.67768,0.98132,1.276,1.4075,1.3682,1.2174,1.0059,0.84956,0.78291,0.74303,0.73898,0.78812,0.93563,1.0465,1.0383,0.97659,1.3336
3.4225,0.21463,0.50279,0.68611,0.56425,0.47182,0.51526,0.77239,1.01,1.1302,1.2734,1.4062,1.2055,1.0056,0.82506,0.55304,0.39153,0.44668,0.67015,0.99175,1.3223,1.4572,1.3999,1.2267,0.99793,0.80196,0.74469,0.70139,0.69817,0.74969,0.92165,1.0568,1.0413,0.99192,1.3377
3.5571,0.21483,0.50053,0.68113,0.56073,0.46637,0.50753,0.76158,0.99064,1.0993,1.2404,1.3917,1.2302,1.0749,0.91734,0.6232,0.42118,0.45423,0.67572,1.0144,1.3336,1.501,1.4293,1.2361,0.99431,0.78213,0.70057,0.65156,0.65282,0.71398,0.91403,1.0647,1.0481,1.0367,1.3351
3.6629,0.21708,0.50426,0.67974,0.5661,0.46646,0.50466,0.7507,0.96754,1.065,1.2052,1.3693,1.2508,1.1377,1.0044,0.69369,0.45196,0.4639,0.66953,1.0158,1.3737,1.5357,1.4521,1.2428,0.99654,0.77403,0.65019,0.60435,0.614,0.6893,0.91532,1.0749,1.0563,1.0584,1.3265
3.7215,0.22141,0.5126,0.68394,0.58389,0.47324,0.50375,0.73819,0.93983,1.0269,1.1665,1.3401,1.2663,1.1907,1.0812,0.75874,0.48116,0.47112,0.67365,1.0344,1.4029,1.5589,1.4673,1.2477,1.0056,0.78101,0.63225,0.5703,0.59285,0.6645,0.92526,1.0855,1.0643,1.0809,1.3132
3.7285,0.22798,0.51965,0.68798,0.61025,0.48605,0.50083,0.72041,0.90602,0.98527,1.1248,1.3075,1.2777,1.2317,1.146,0.81697,0.50803,0.47502,0.67372,1.0452,1.4193,1.5694,1.4751,1.2539,1.0227,0.80213,0.63098,0.55752,0.59052,0.67666,0.93942,1.0928,1.0567,1.0319,1.2967
3.6882,0.23594,0.52051,0.68599,0.63897,0.50382,0.49357,0.69215,0.8637,0.94082,1.0827,1.2753,1.287,1.2617,1.1989,0.86909,0.53343,0.47528,0.66975,1.0485,1.423,1.5676,1.4768,1.264,1.0474,0.83211,0.64106,0.56002,0.58937,0.7047,0.95893,1.0961,1.0683,1.0548,1.2783
3.6111,0.24369,0.51605,0.67716,0.66462,0.52463,0.48324,0.65164,0.81377,0.89503,1.0436,1.2455,1.2954,1.2847,1.2403,0.91355,0.55741,0.4716,0.66024,1.0433,1.4137,1.5544,1.4737,1.2774,1.0752,0.86275,0.65455,0.55583,0.60451,0.74238,0.9796,1.0958,1.0818,1.08,1.2583
3.5147,0.24938,0.50921,0.66443,0.6851,0.54814,0.47473,0.60303,0.76159,0.84985,1.0091,1.2179,1.3037,1.307,1.2718,0.94643,0.57806,0.465,0.64492,1.0298,1.394,1.5335,1.4685,1.2905,1.0987,0.88485,0.66257,0.55221,0.62715,0.78289,0.99851,1.0926,1.0977,1.1061,1.2366
3.4174,0.25245,0.50305,0.65264,0.7012,0.57507,0.47386,0.55235,0.71283,0.80788,0.98051,1.1955,1.3126,1.3298,1.2927,0.96554,0.59489,0.4586,0.62457,1.0089,1.367,1.509,1.4636,1.3007,1.1123,0.89191,0.65853,0.5474,0.65143,0.82136,1.015,1.0877,1.1145,1.1297,1.2129
3.3367,0.25168,0.49787,0.64471,0.71245,0.6013,0.48245,0.50474,0.67012,0.77334,0.96287,1.1857,1.3226,1.3464,1.299,0.97196,0.60829,0.45392,0.59894,0.9798,1.333,1.4818,1.4591,1.3085,1.117,0.88565,0.64445,0.54413,0.67571,0.85628,1.0301,1.0836,1.1311,1.1477,1.1885
3.2821,0.24596,0.49246,0.63965,0.71604,0.62058,0.49724,0.46702,0.63618,0.75306,0.96247,1.1933,1.3339,1.3513,1.2886,0.96782,0.61718,0.45034,0.56865,0.94189,1.291,1.4513,1.4544,1.3164,1.1175,0.87292,0.6286,0.54781,0.69998,0.84152,1.0134,1.0726,1.1461,1.1576,1.1786
3.2577,0.23566,0.48441,0.63272,0.71029,0.6322,0.51379,0.44577,0.61614,0.75402,0.98179,1.2159,1.3476,1.3477,1.2654,0.95502,0.62021,0.44646,0.53737,0.89882,1.2932,1.4763,1.4477,1.3245,1.1169,0.85891,0.61711,0.55962,0.72257,0.86616,1.0243,1.0679,1.158,1.1593,1.1447
3.2621,0.22139,0.47057,0.61855,0.69442,0.63824,0.52971,0.44315,0.61197,0.77544,1.0159,1.2473,1.3647,1.3427,1.236,0.93478,0.61677,0.44078,0.5093,0.85596,1.2632,1.4268,1.4373,1.3317,1.1169,0.84603,0.60901,0.57151,0.73659,0.88335,1.0286,1.0661,1.1655,1.154,1.1177
3.2838,0.20369,0.44995,0.59694,0.67075,0.63956,0.54279,0.4558,0.62014,0.80888,1.0556,1.2804,1.383,1.3399,1.2058,0.90939,0.60723,0.43131,0.48619,0.81763,1.2138,1.3733,1.4243,1.3379,1.1184,0.83526,0.60103,0.5747,0.73567,0.8891,1.0231,1.0635,1.1673,1.1439,1.0998
3.3088,0.18442,0.42561,0.57296,0.6438,0.63551,0.55147,0.47722,0.63277,0.84298,1.0939,1.3113,1.3989,1.3391,1.1795,0.88329,0.59331,0.41754,0.46679,0.78533,1.1704,1.3229,1.4573,1.3444,1.121,0.82642,0.59116,0.56527,0.71858,0.88276,1.0074,1.0562,1.1613,1.1322,1.0915
3.328,0.16736,0.40245,0.55082,0.61602,0.62563,0.55557,0.49922,0.64026,0.86733,1.1279,1.3401,1.4123,1.3399,1.1588,0.85874,0.57572,0.39982,0.44962,0.75869,1.1355,1.3928,1.4347,1.3506,1.1237,0.82029,0.58017,0.54533,0.68973,0.86716,0.95613,1.0398,1.0858,1.106,1.0636
3.3347,0.15742,0.38795,0.53601,0.59048,0.61185,0.55581,0.51472,0.63654,0.87718,1.1556,1.3666,1.4245,1.341,1.1404,0.83263,0.55211,0.3769,0.43298,0.73608,1.1079,1.4544,1.5004,1.3535,1.125,0.8182,0.56933,0.51756,0.66181,0.84469,0.92556,1.0134,1.0528,1.0893,1.0334
3.3279,0.15641,0.38562,0.53198,0.57181,0.59856,0.55484,0.52158,0.6224,0.8747,1.1756,1.3885,1.4361,1.3409,1.1183,0.80139,0.52144,0.34862,0.41719,0.71732,1.0865,1.4386,1.4746,1.3513,1.1295,0.81983,0.55907,0.48432,0.62575,0.8171,0.89348,0.98266,1.013,1.0738,1.038
3.3096,0.16152,0.39044,0.53327,0.55985,0.58897,0.55605,0.5223,0.60372,0.86578,1.1871,1.4033,1.4452,1.3361,1.0877,0.76479,0.48611,0.3191,0.40507,0.70363,1.0712,1.4291,1.4494,1.3386,1.1226,0.8239,0.54952,0.44836,0.5875,0.79473,0.86343,0.95421,0.97364,1.063,1.0424
3.2799,0.16871,0.39493,0.53122,0.55034,0.5832,0.56022,0.52026,0.587,0.85597,1.1889,1.4079,1.4478,1.3222,1.0461,0.72449,0.44966,0.29425,0.39878,0.69492,1.0619,1.4253,1.4257,1.3248,1.1164,0.83019,0.54273,0.41421,0.54957,0.75916,0.83566,0.93079,0.94014,1.0591,1.0457
3.2361,0.17577,0.39703,0.52419,0.54082,0.57838,0.56437,0.51762,0.57734,0.8489,1.1803,1.4003,1.4426,1.2994,0.99511,0.68224,0.41573,0.27885,0.39927,0.69074,1.0579,1.4266,1.4057,1.3116,1.1114,0.82545,0.54125,0.3873,0.51352,0.72092,0.80829,0.91155,0.91275,1.0311,1.0483
3.173,0.18182,0.3982,0.51496,0.5314,0.5715,0.56565,0.5162,0.57653,0.84515,1.1617,1.3803,1.4325,1.2737,0.93916,0.63915,0.38657,0.27468,0.40694,0.69076,1.0571,1.4305,1.3901,1.3271,1.1376,0.83226,0.54378,0.37115,0.47978,0.68144,0.78052,0.87581,0.86599,1.0361,1.0511
3.0892,0.1861,0.399,0.50559,0.5226,0.56188,0.56373,0.51681,0.5816,0.84227,1.1348,1.3493,1.4211,1.251,0.88323,0.5971,0.36371,0.28063,0.42061,0.6939,1.0566,1.4339,1.3804,1.3274,1.1342,0.83378,0.54718,0.36663,0.45001,0.64162,0.7525,0.86907,0.85129,1.0401,1.0541
2.9891,0.18705,0.39792,0.49746,0.51628,0.55154,0.56019,0.51871,0.58708,0.83637,1.1008,1.3088,1.4083,1.2321,0.83162,0.55902,0.34806,0.29298,0.43693,0.698,1.0541,1.4347,1.3775,1.3288,1.1275,0.82875,0.53865,0.37396,0.4298,0.60338,0.73233,0.87068,0.84806,1.0402,1.0544
2.8758,0.18394,0.39353,0.48997,0.51347,0.54295,0.55709,0.52138,0.58778,0.82572,1.0625,1.2599,1.3891,1.2142,0.78875,0.5285,0.34038,0.30763,0.45182,0.70103,1.049,1.4335,1.3826,1.3298,1.1151,0.81737,0.54247,0.39258,0.4244,0.57201,0.71226,0.87887,0.85604,1.034,1.048
2.7478,0.17864,0.38654,0.48167,0.51334,0.53835,0.55696,0.52558,0.58131,0.81202,1.0217,1.2004,1.3558,1.1932,0.75965,0.50803,0.33963,0.32117,0.46214,0.70214,1.0433,1.4336,1.6955,1.3309,1.0955,0.79958,0.5467,0.42178,0.4384,0.55819,0.70312,0.89047,0.87142,1.0223,1.0357
2.6014,0.17357,0.37796,0.47136,0.5145,0.54038,0.56262,0.53213,0.5681,0.80029,0.98104,1.127,1.3018,1.1656,0.74876,0.49866,0.34262,0.33052,0.46555,0.70083,1.04,1.4386,1.7013,1.3332,1.0694,0.77744,0.55225,0.45959,0.47283,0.57098,0.71322,0.89318,0.89004,1.0072,1.0055
2.4415,0.17026,0.36891,0.45831,0.51455,0.54934,0.57518,0.54214,0.55362,0.79459,0.94484,1.0408,1.2279,1.1294,0.75346,0.49702,0.34528,0.33406,0.46076,0.69528,1.0393,1.4481,1.7089,1.3359,1.04,0.75592,0.56057,0.50167,0.52284,0.60967,0.74638,0.89637,0.90922,0.99094,0.9927
2.2852,0.16831,0.35947,0.44228,0.51052,0.56195,0.59232,0.55644,0.54439,0.78984,0.91078,0.94735,1.1367,1.0773,0.76215,0.49745,0.34475,0.33135,0.44747,0.68439,1.0406,1.4586,1.7123,1.3359,1.0119,0.74009,0.57122,0.54276,0.57995,0.66414,0.79776,0.90285,0.92687,0.94891,0.97919
2.156,0.16623,0.34934,0.4248,0.50166,0.57428,0.61094,0.57602,0.54564,0.77864,0.87584,0.85818,1.0366,1.0065,0.76459,0.4957,0.3393,0.32216,0.42638,0.66887,1.0439,1.4677,1.7069,1.3318,0.99133,0.73304,0.58234,0.57954,0.63652,0.7216,0.8553,0.91501,0.94023,0.93813,0.96671
2.0778,0.1636,0.34057,0.4095,0.48942,0.58197,0.62853,0.60178,0.56306,0.76351,0.8496,0.79333,0.94598,0.92936,0.76111,0.4917,0.32922,0.30726,0.40046,0.65181,1.0491,1.4728,1.691,1.3244,0.98223,0.7346,0.59235,0.61115,0.68767,0.7722,0.90558,0.95253,0.95476,0.93242,0.95634
2.0594,0.16111,0.33619,0.40049,0.47565,0.58163,0.64342,0.6339,0.60443,0.75529,0.84615,0.76981,0.88155,0.85897,0.75451,0.48578,0.31608,0.28854,0.37532,0.63868,1.0555,1.4706,1.664,1.3149,0.98287,0.73956,0.59783,0.6353,0.72915,0.81226,0.94166,0.96296,0.96782,0.93215,0.94875
2.076,0.15942,0.33683,0.39964,0.46515,0.57717,0.65805,0.67176,0.67161,0.77251,0.87792,0.79005,0.84955,0.80818,0.75116,0.48075,0.30313,0.26894,0.35569,0.63277,1.0614,1.4589,1.6273,1.4253,1.1697,0.74284,0.59552,0.65003,0.76033,0.84365,0.96469,0.96813,0.97544,0.93544,0.91879
2.0905,0.15816,0.33914,0.40387,0.46164,0.57471,0.67645,0.71437,0.75496,0.82087,0.94607,0.8439,0.84712,0.78682,0.75936,0.48151,0.29379,0.25085,0.34377,0.63347,1.0626,1.4354,1.5823,1.4077,1.1637,0.73503,0.57596,0.65522,0.78187,0.86736,0.97668,0.96739,0.97331,0.92857,0.91539
2.1004,0.15716,0.34071,0.40985,0.46446,0.57562,0.69662,0.75756,0.84144,0.88867,1.0337,0.91251,0.86149,0.78949,0.78212,0.49207,0.28846,0.23548,0.34085,0.63987,1.0574,1.4005,1.5299,1.3846,1.1529,0.73079,0.56043,0.65202,0.79347,0.88148,0.97773,0.96104,0.96151,0.91806,0.91312
2.1178,0.15598,0.34053,0.41594,0.47127,0.57842,0.71203,0.79431,0.91991,0.96196,1.1193,0.97914,0.87899,0.80316,0.81432,0.51216,0.28612,0.22586,0.35055,0.6541,1.0483,1.358,1.4714,1.3518,1.1326,0.72566,0.54388,0.63038,0.79508,0.88588,0.96936,0.95024,0.94291,0.90368,0.91013
2.1459,0.15338,0.33699,0.42036,0.47984,0.58219,0.71886,0.81998,0.98268,1.0296,1.1875,1.0365,0.89376,0.81758,0.84566,0.53799,0.28817,0.22769,0.37517,0.67801,1.0389,1.3126,1.4096,1.3087,1.1019,0.71977,0.52927,0.61675,0.78924,0.88471,0.95628,0.93623,0.91977,0.88595,0.90405
2.1845,0.14864,0.32872,0.42071,0.48718,0.58597,0.71767,0.83296,1.0264,1.0843,1.231,1.0855,0.9083,0.82426,0.86494,0.56594,0.29922,0.24436,0.411,0.71053,1.0332,1.269,1.3492,1.2605,1.0654,0.71441,0.51837,0.60341,0.78077,0.88295,0.94308,0.9196,0.89318,0.86599,0.89482
2.2363,0.14219,0.3161,0.41626,0.49065,0.58733,0.70929,0.83272,1.0504,1.1217,1.2472,1.1302,0.92891,0.81841,0.86758,0.59433,0.32142,0.27258,0.45094,0.74873,1.0341,1.231,1.294,1.2126,1.0271,0.70921,0.51034,0.59182,0.77332,0.88242,0.93105,0.9006,0.9177,0.91622,0.86093
2.3027,0.13561,0.30176,0.40882,0.4899,0.58421,0.69409,0.81969,1.0558,1.1417,1.2427,1.1791,0.96285,0.7993,0.85268,0.62127,0.35206,0.30683,0.49035,0.78948,1.0414,1.1976,1.2429,1.1659,0.98825,0.70183,0.50193,0.58033,0.76626,0.88211,0.9189,0.87946,0.88128,0.88796,0.84541
2.3822,0.13094,0.28996,0.40176,0.48522,0.57498,0.67289,0.79582,1.0442,1.1514,1.239,1.243,1.0149,0.76932,0.81977,0.6445,0.38597,0.34103,0.52533,0.82867,1.0536,1.1683,1.1951,1.1208,0.94957,0.69072,0.48996,0.56641,0.75741,0.88131,0.90613,0.85667,0.84681,0.86068,0.8306
2.4643,0.13038,0.28569,0.39842,0.47664,0.55965,0.65053,0.76836,1.0232,1.1651,1.2642,1.3274,1.0839,0.73985,0.77531,0.66022,0.4163,0.36982,0.55279,0.86187,1.0717,1.1472,1.1519,1.0765,0.91008,0.67455,0.47432,0.55129,0.74764,0.8815,0.89527,0.83334,0.8155,0.8351,0.81718
2.5332,0.13389,0.28956,0.399,0.46456,0.54024,0.63285,0.74579,1.0032,1.1899,1.3165,1.4258,1.1678,0.72605,0.72787,0.66288,0.43524,0.39107,0.5743,0.88713,1.0961,1.1397,1.1156,1.0324,0.8683,0.65275,0.45797,0.53908,0.73963,0.88345,0.8885,0.81139,0.78819,0.81247,0.80657
2.5739,0.14064,0.29953,0.40205,0.45049,0.51909,0.62054,0.73126,0.98785,1.2202,1.3709,1.5229,1.2602,0.73638,0.68623,0.65144,0.43798,0.40775,0.59976,0.91166,1.1275,1.1479,1.0893,0.99169,0.82737,0.61481,0.44564,0.53283,0.73444,0.88507,0.88453,0.79172,0.76439,0.79353,0.8003
2.5807,0.15054,0.31522,0.40903,0.43845,0.49799,0.60938,0.72202,0.97422,1.2457,1.4113,1.6003,1.3448,0.7678,0.65909,0.63035,0.42695,0.42372,0.63325,0.94072,1.1668,1.1731,1.0768,0.96224,0.79567,0.59489,0.44322,0.53404,0.71287,0.88334,0.87966,0.77315,0.7426,0.77803,0.79899
2.5601,0.16204,0.33402,0.42025,0.43134,0.47878,0.59464,0.71276,0.95657,1.2554,1.4306,1.6412,1.4037,0.80943,0.65035,0.60778,0.40941,0.43769,0.66676,0.97167,1.2179,1.2212,1.0825,0.95033,0.77948,0.58858,0.45614,0.5446,0.7112,0.87646,0.8712,0.75354,0.72138,0.76468,0.80151
2.5286,0.17346,0.35356,0.43503,0.42921,0.46167,0.57279,0.69992,0.93252,1.2477,1.4314,1.6435,1.4334,0.85044,0.65565,0.59829,0.39761,0.44853,0.69277,1.0009,1.2837,1.2948,1.106,0.95392,0.77646,0.59684,0.47698,0.56444,0.71058,0.8637,0.85801,0.73223,0.70067,0.75156,0.8043
2.4982,0.18339,0.37182,0.45295,0.43122,0.44475,0.54279,0.68379,0.90616,1.2298,1.421,1.6187,1.443,0.88665,0.67028,0.61686,0.40338,0.45904,0.71186,1.0288,1.3626,1.3879,1.1424,0.96753,0.78099,0.61692,0.51985,0.59162,0.71016,0.84421,0.83844,0.70957,0.68081,0.73648,0.8031
2.4723,0.19168,0.38675,0.4726,0.43674,0.42712,0.50617,0.66519,0.88256,1.2082,1.4032,1.5785,1.4404,0.91728,0.6858,0.65303,0.42266,0.46997,0.72603,1.0517,1.4345,1.4753,1.1804,0.98391,0.78772,0.64269,0.56608,0.62056,0.7074,0.81626,0.81006,0.68572,0.66283,0.7197,0.79635
2.4498,0.19974,0.39761,0.49207,0.44535,0.41149,0.46675,0.64326,0.86223,1.1854,1.3791,1.531,1.4285,0.94272,0.69144,0.67179,0.436,0.47872,0.73602,1.0609,1.4612,1.5142,1.2016,0.99299,0.7908,0.6645,0.60266,0.62913,0.69728,0.77827,0.77159,0.66041,0.64805,0.70468,0.78572
2.4251,0.208,0.40376,0.50921,0.45644,0.40227,0.4306,0.61746,0.84317,1.1613,1.3488,1.4805,1.4093,0.96506,0.6872,0.64882,0.42823,0.4827,0.74248,1.0518,1.4152,1.4727,1.1919,0.98629,0.78594,0.67533,0.61996,0.63354,0.6754,0.73117,0.72448,0.63256,0.63622,0.69478,0.77406
2.3969,0.21568,0.40451,0.52182,0.46956,0.40166,0.40361,0.58813,0.82271,1.1335,1.3119,1.4281,1.3854,0.98665,0.69283,0.61033,0.41015,0.48341,0.74665,1.0335,1.3242,1.3762,1.1562,0.96278,0.77252,0.67783,0.62399,0.62577,0.64664,0.6814,0.67434,0.60389,0.62766,0.69172,0.76478
2.3671,0.22252,0.40228,0.5302,0.4855,0.40906,0.38814,0.55709,0.79887,1.1003,1.27,1.3742,1.3584,1.0074,0.71888,0.59414,0.40021,0.483,0.74825,1.0159,1.2323,1.2688,1.106,0.92511,0.75172,0.67673,0.62432,0.61552,0.61912,0.63576,0.6265,0.5777,0.62286,0.69338,0.75899
2.3398,0.2278,0.39892,0.53527,0.505,0.42357,0.38392,0.52615,0.77063,1.0631,1.2263,1.3197,1.3294,1.0251,0.75695,0.60962,0.40638,0.48359,0.74643,1.0008,1.1626,1.1777,1.0501,0.87771,0.72574,0.67341,0.62501,0.62022,0.58503,0.59908,0.58422,0.55603,0.62143,0.69675,0.75642
2.3229,0.23012,0.39468,0.53832,0.52812,0.44411,0.38914,0.4971,0.73912,1.0247,1.1845,1.266,1.2979,1.0363,0.79473,0.64127,0.4253,0.48749,0.74202,0.98642,1.1159,1.1094,0.99429,0.827,0.69836,0.66705,0.6246,0.60988,0.57448,0.573,0.54913,0.53929,0.62252,0.69962,0.75614
2.3296,0.22773,0.3893,0.54176,0.55492,0.46859,0.40091,0.47242,0.70619,0.98641,1.1465,1.2163,1.2645,1.035,0.8208,0.67262,0.45073,0.49509,0.73471,0.96927,1.0845,1.0622,0.94436,0.78077,0.67375,0.65716,0.62136,0.60371,0.57166,0.55713,0.52341,0.53035,0.62784,0.70243,0.75786
2.3699,0.21909,0.38153,0.54641,0.58451,0.49438,0.41498,0.45376,0.672,0.9474,1.1137,1.1753,1.2323,1.0207,0.83186,0.69732,0.47793,0.50565,0.7251,0.94922,1.0618,1.0338,0.90924,0.74923,0.65699,0.64371,0.61233,0.59681,0.56038,0.54968,0.50921,0.53285,0.64029,0.70803,0.76289
2.4412,0.20439,0.37061,0.55214,0.6146,0.51766,0.42659,0.44242,0.63874,0.90834,1.0859,1.1435,1.205,1.0017,0.834,0.71742,0.50511,0.51964,0.71748,0.93185,1.0482,1.0249,0.89767,0.74167,0.65348,0.62894,0.59579,0.58402,0.55724,0.54786,0.5063,0.54701,0.66166,0.72083,0.79844
2.5321,0.18722,0.36059,0.56024,0.64294,0.53461,0.4313,0.43963,0.61087,0.87097,1.0614,1.1181,1.1848,0.98955,0.83561,0.73657,0.53035,0.535,0.71408,0.92173,1.0453,1.0351,0.91288,0.7615,0.66612,0.61646,0.57307,0.56351,0.54986,0.54571,0.51309,0.57045,0.69053,0.74132,0.82034
2.6279,0.17341,0.35855,0.57335,0.66871,0.54454,0.42828,0.4448,0.59331,0.83862,1.0406,1.0975,1.1703,0.98827,0.8408,0.75738,0.55084,0.54498,0.70978,0.91673,1.0516,1.0604,0.9512,0.80521,0.69575,0.61129,0.54827,0.53683,0.53896,0.53766,0.51618,0.59876,0.72183,0.7644,0.84437
2.7155,0.16677,0.36752,0.59168,0.69073,0.55046,0.42217,0.45525,0.58823,0.81565,1.0275,1.0826,1.1581,0.99436,0.84948,0.77931,0.56484,0.54495,0.69933,0.913,1.0653,1.0978,1.0058,0.86538,0.74107,0.61801,0.52568,0.50567,0.52587,0.54528,0.53773,0.62863,0.75062,0.78482,0.86765
2.7911,0.16738,0.38513,0.61314,0.7075,0.55691,0.42123,0.46973,0.59502,0.80525,1.0265,1.0772,1.148,1.004,0.86113,0.79923,0.57317,0.53722,0.6833,0.90901,1.0852,1.145,1.0702,0.93426,0.79792,0.6393,0.51131,0.47379,0.51219,0.55457,0.5671,0.65904,0.77609,0.80313,0.89068
2.8558,0.17193,0.40578,0.63447,0.71779,0.56681,0.43173,0.48785,0.60986,0.80714,1.0382,1.0855,1.1446,1.0168,0.87864,0.81468,0.57851,0.52796,0.6634,0.90131,1.1067,1.198,1.1395,1.0045,0.85693,0.67133,0.51061,0.44885,0.50114,0.56415,0.59295,0.68966,0.80006,0.82345,0.91577
2.9087,0.17742,0.42533,0.65206,0.72114,0.58076,0.4547,0.50887,0.62847,0.8195,1.0622,1.112,1.1527,1.0328,0.91005,0.82813,0.58526,0.52156,0.63796,0.8852,1.1249,1.2525,1.2097,1.0693,0.90802,0.70449,0.52219,0.43752,0.49671,0.59722,0.61952,0.71943,0.82518,0.85102,0.94761
