0.000000000000000000e+00,4.933030977646751580e+00,2.456818519100049159e+01,1.578331834629837616e+01,-9.830242117760609744e-03,-1.840539749686569237e+01,-1.546634840166566249e+01,-4.963496822701408129e-01,1.087515944009942892e+00,-2.864399999999999835e+01,3.429399999999999782e+00,6.270199999999999818e+01,8.405500000000000682e+01,-3.840400000000000347e+01,-1.246700000000000053e+01,2.694699999999999918e+01,6.767000000000000171e+01,-2.783400000000000318e+01,-7.200899999999999856e+00,5.592000000000000171e+01,4.783000000000001251e+01,2.095999999999999375e+01,3.566400000000000126e-01,2.076800000000000068e+01,4.640999999999999659e+01
1.000000000000000021e-03,4.901454891348713261e+00,2.452538300170074592e+01,1.577009822973047193e+01,-8.535736046619852441e-03,-1.840364887630600421e+01,-1.541180625861347586e+01,-5.018509490799175632e-01,1.104803971193145884e+00,-2.873686199999999857e+01,3.528350499999999723e+00,6.269912899999999922e+01,8.413400200000000950e+01,-3.853101700000000562e+01,-1.245759500000000131e+01,2.694402999999999793e+01,6.748883000000000720e+01,-2.799180600000000396e+01,-7.222382999999999775e+00,5.606770800000000321e+01,4.758547000000001503e+01,2.085307999999999495e+01,3.532235100000000183e-01,2.071592599999999962e+01,4.662482999999999578e+01
2.000000000000000042e-03,4.869878805050674941e+00,2.448258081240100026e+01,1.575687811316256770e+01,-7.241229975479095138e-03,-1.840190025574631960e+01,-1.535726411556128745e+01,-5.073522158896943690e-01,1.122091998376349098e+00,-2.882972399999999880e+01,3.627300999999999664e+00,6.269625800000000027e+01,8.421300399999999797e+01,-3.865803400000000067e+01,-1.244819000000000031e+01,2.694106000000000023e+01,6.730765999999999849e+01,-2.814961200000000119e+01,-7.243865999999999694e+00,5.621541600000000471e+01,4.734094000000001046e+01,2.074615999999999261e+01,3.498070200000000241e-01,2.066385200000000211e+01,4.683966000000000207e+01
3.000000000000000062e-03,4.838302718752636622e+00,2.443977862310125104e+01,1.574365799659466347e+01,-5.946723904338338702e-03,-1.840015163518663144e+01,-1.530272197250910082e+01,-5.128534826994711748e-01,1.139380025559552090e+00,-2.892258599999999902e+01,3.726251499999999606e+00,6.269338700000000131e+01,8.429200600000000065e+01,-3.878505100000000283e+01,-1.243878500000000109e+01,2.693808999999999898e+01,6.712649000000000399e+01,-2.830741800000000197e+01,-7.265348999999999613e+00,5.636312399999999911e+01,4.709641000000001299e+01,2.063923999999999381e+01,3.463905300000000298e-01,2.061177800000000104e+01,4.705449000000000126e+01
4.000000000000000083e-03,4.806726632454599191e+00,2.439697643380150538e+01,1.573043788002675925e+01,-4.652217833197581399e-03,-1.839840301462694327e+01,-1.524817982945691242e+01,-5.183547495092479807e-01,1.156668052742755304e+00,-2.901544799999999924e+01,3.825201999999999547e+00,6.269051600000000235e+01,8.437100800000000334e+01,-3.891206799999999788e+01,-1.242938000000000009e+01,2.693512000000000128e+01,6.694532000000000949e+01,-2.846522399999999919e+01,-7.286832000000000420e+00,5.651083200000000062e+01,4.685188000000001551e+01,2.053231999999999502e+01,3.429740400000000355e-01,2.055970399999999998e+01,4.726932000000000045e+01
5.000000000000000104e-03,4.775150546156560871e+00,2.435417424450175972e+01,1.571721776345885502e+01,-3.357711762056824964e-03,-1.839665439406725511e+01,-1.519363768640472578e+01,-5.238560163190246755e-01,1.173956079925958296e+00,-2.910830999999999946e+01,3.924152499999999488e+00,6.268764500000000339e+01,8.445001000000000602e+01,-3.903908500000000004e+01,-1.241997500000000088e+01,2.693215000000000003e+01,6.676415000000000077e+01,-2.862302999999999997e+01,-7.308315000000000339e+00,5.665854000000000212e+01,4.660735000000001094e+01,2.042539999999999623e+01,3.395575500000000413e-01,2.050763000000000247e+01,4.748415000000000674e+01
6.000000000000000125e-03,4.743574459858522552e+00,2.431137205520201405e+01,1.570399764689095079e+01,-2.063205690916067661e-03,-1.839490577350757050e+01,-1.513909554335253738e+01,-5.293572831288014813e-01,1.191244107109161288e+00,-2.920117199999999968e+01,4.023102999999999874e+00,6.268477399999999733e+01,8.452901199999999449e+01,-3.916610200000000219e+01,-1.241056999999999988e+01,2.692918000000000234e+01,6.658298000000000627e+01,-2.878083600000000075e+01,-7.329798000000000258e+00,5.680624799999999652e+01,4.636282000000001347e+01,2.031847999999999388e+01,3.361410600000000470e-01,2.045555600000000140e+01,4.769898000000000593e+01
7.000000000000000146e-03,4.711998373560484232e+00,2.426856986590226484e+01,1.569077753032304656e+01,-7.686996197753103582e-04,-1.839315715294788234e+01,-1.508455340030035075e+01,-5.348585499385782871e-01,1.208532134292364502e+00,-2.929403399999999991e+01,4.122053499999999815e+00,6.268190299999999837e+01,8.460801399999999717e+01,-3.929311899999999724e+01,-1.240116500000000066e+01,2.692621000000000109e+01,6.640180999999999756e+01,-2.893864199999999798e+01,-7.351281000000000176e+00,5.695395599999999803e+01,4.611829000000001599e+01,2.021155999999999509e+01,3.327245699999999973e-01,2.040348200000000034e+01,4.791381000000000512e+01
8.000000000000000167e-03,4.680422287262445913e+00,2.422576767660251917e+01,1.567755741375514056e+01,5.258064513654469446e-04,-1.839140853238819417e+01,-1.503001125724816234e+01,-5.403598167483549819e-01,1.225820161475567494e+00,-2.938689600000000013e+01,4.221003999999999756e+00,6.267903199999999941e+01,8.468701599999999985e+01,-3.942013599999999940e+01,-1.239175999999999966e+01,2.692323999999999984e+01,6.622064000000000306e+01,-2.909644799999999876e+01,-7.372764000000000095e+00,5.710166399999999953e+01,4.587376000000001142e+01,2.010463999999999629e+01,3.293080800000000030e-01,2.035140799999999928e+01,4.812864000000001141e+01
9.000000000000001055e-03,4.648846200964407593e+00,2.418296548730277351e+01,1.566433729718723633e+01,1.820312522506204247e-03,-1.838965991182850956e+01,-1.497546911419597571e+01,-5.458610835581317877e-01,1.243108188658770707e+00,-2.947975800000000035e+01,4.319954499999999697e+00,6.267616100000000046e+01,8.476601800000000253e+01,-3.954715300000000155e+01,-1.238235500000000044e+01,2.692027000000000214e+01,6.603947000000000855e+01,-2.925425399999999954e+01,-7.394247000000000014e+00,5.724937200000000104e+01,4.562923000000001394e+01,1.999771999999999395e+01,3.258915900000000088e-01,2.029933400000000177e+01,4.834347000000001060e+01
